lang	byte_coef_nllb	char_coef_nllb	bytes_per_char_nllb	char_entropy_nllb	char_entropy_flores_20lines	char_entropy_flores_200lines	char_entropy_flores_2000lines	char_coef_flores_20lines	byte_coef_flores_20lines	bytes_per_char_flores_20lines	char_coef_flores_200lines	byte_coef_flores_200lines	bytes_per_char_flores_200lines	char_coef_flores_2000lines	byte_coef_flores_2000lines	bytes_per_char_flores_2000lines	iso	script_name	bytes_per_char_bible_whole	char_entropy_bible_whole	char_coef_bible_whole	byte_coef_bible_whole	bytes_per_char_bible_one	char_entropy_bible_one	char_coef_bible_one	byte_coef_bible_one	writing_type	bytes_per_char_udhr	char_entropy_udhr	family	n_phonemes	char_coef_udhr	byte_coef_udhr	char_entropy	bytes_per_char	char_coef	byte_coef	source
azg_latn																	azg	latn	1.1929234699348596	4.212492409363661	1.68601716	2.008747229	1.197813532290384	4.207103926603729	1.76953816	2.117006497	alphabet							4.212492409363661	1.1929234699348596	1.68601716	2.008747229	bible
azj_latn	1.0761159557868176	0.9212776082541516	1.1606439741864267	4.938925103519454	4.7882304009166985	4.794866584904366	4.710620584503182	1.0835860309293488	1.2529208572124717	1.1585262796043916	1.0835860309293488	1.2529208572124717	1.1585262796043916	1.0835860309293488	1.2529208572124717	1.1585262796043916	azj	latn									alphabet			Altaic	35.333333333333336			4.938925103519454	1.1606439741864267	0.9212776082541516	1.0761159557868176	nllb
azz_latn																	azz	latn	1.0245274820769064	4.340792974979036	1.896159119	1.940211652	1.0241342639872386	4.3231667590903164	1.905300228	1.948917068	alphabet			Uto-Aztecan				4.340792974979036	1.0245274820769064	1.896159119	1.940211652	bible
bak_cyrl	2.271940340328229	1.1730895267741188	1.8090190735422167	5.0398821397938525	5.093505963517856	5.0657227533173605	4.951384269047458	1.005039140052015	1.8445358578084927	1.837857423696931	1.005039140052015	1.8445358578084927	1.837857423696931	1.005039140052015	1.8445358578084927	1.837857423696931	bak	cyrl									alphabet			Altaic	38.5			5.0398821397938525	1.8090190735422167	1.1730895267741188	2.271940340328229	nllb
bam_latn	1.2568785324793923	1.167633828253433	1.0796627842350768	4.675665043	4.504073660293722	4.5570660103254825	4.507688480296132	0.9544992923389958	1.037595111894536	1.0885462017333278	0.9544992923389958	1.037595111894536	1.0885462017333278	0.9544992923389958	1.037595111894536	1.0885462017333278	bam	latn									alphabet			Mande	45.333333333333336			4.675665043	1.0796627842350768	1.167633828253433	1.2568785324793923	nllb
ban_latn	1.2695436355161105	1.2665234837973158	1.0033276961802415	4.363745217196876	4.396989182080334	4.368262107255934	4.289996199940153	1.1061293990136996	1.1093240014525725	1.0039329913952622	1.1061293990136996	1.1093240014525725	1.0039329913952622	1.1061293990136996	1.1093240014525725	1.0039329913952622	ban	latn									alphabet			Austronesian	24.0			4.363745217196876	1.0033276961802415	1.2665234837973158	1.2695436355161105	nllb
bao_latn																	bao	latn	1.1415496503496505	4.499715069596641	1.43177704	1.632378688	1.1385178428530658	4.490305143538559	1.436810536	1.633850775	alphabet			Tucanoan	23.33333333333333			4.499715069596641	1.1415496503496505	1.43177704	1.632378688	bible
bba_latn																	bba	latn	1.227668311142812	4.279003353228114	0.924063466	1.133009531	1.223415811707906	4.285190410363335	0.93260541	1.13958064	alphabet	1.069418819188192	2.9118297420930244	Niger-Congo	30.5	0.806997953	0.863018798	4.279003353228114	1.227668311142812	0.924063466	1.133009531	bible
bbb_latn																	bbb	latn	1.000267997	3.952646588003231	1.520028287	1.518513863	1.0002768932576491	3.943072894509138	1.626121635	1.624599472	alphabet							3.952646588003231	1.000267997	1.520028287	1.518513863	bible
bbr_latn																	bbr	latn	1.040271523096063	4.072316153411373	1.28215591	1.332104409	1.040401901265942	4.060059734140088	1.366802817	1.420299864	alphabet							4.072316153411373	1.040271523096063	1.28215591	1.332104409	bible
bcc_arab																	bcc	arab	1.7942822561123215	4.571431254	0.94540195	1.694173847	1.796396830449708	4.580843815084584	0.934543145	1.676774572	abjad				32.0			4.571431254	1.7942822561123215	0.94540195	1.694173847	bible
bcc_latn																	bcc	latn	1.1294130575733266	4.531969238415511	1.041258064	1.174524011	1.128787054452752	4.524876558146845	1.034493294	1.166306626	alphabet				32.0			4.531969238415511	1.1294130575733266	1.041258064	1.174524011	bible
bch_latn																	bch	latn	1.0137361433641503	3.9699187088890366	1.253560419	1.269173276	1.0137353701123748	3.9733754074544687	1.310077831	1.326461778	alphabet				17.0			3.9699187088890366	1.0137361433641503	1.253560419	1.269173276	bible
bci_latn																	bci	latn									alphabet	1.0722378465247089	2.9073215377610704	Niger-Congo	30.0	1.158105342	1.241764377					
bco_latn																	bco	latn	1.332671594387185	4.057192428303632	1.587403337	2.112813421	1.3321314505432411	4.051959083064312	1.67914804	2.234133453	alphabet			Bosavi				4.057192428303632	1.332671594387185	1.587403337	2.112813421	bible
bcw_latn																	bcw	latn	1.1495426217445597	4.340341212729632	1.642193625	1.885385477	1.1509372437951852	4.338128345102553	1.726047663	1.984163568	alphabet			Afro-Asiatic	44.0			4.340341212729632	1.1495426217445597	1.642193625	1.885385477	bible
bcy_latn																	bcy	latn									alphabet	1.0	2.881218521655124			1.158105342	1.158105342					
bdd_latn																	bdd	latn	1.113568333416148	4.160820079707812	1.335671473	1.485481475	1.1148639182872937	4.163141672233346	1.262647541	1.405973194	alphabet							4.160820079707812	1.113568333416148	1.335671473	1.485481475	bible
bdh_latn																	bdh	latn	1.3809386587359838	4.807540551675524	1.43746181	1.982537542	1.3853385157732985	4.820025781260054	1.334263339	1.846164966	alphabet			Central Sudanic	46.0			4.807540551675524	1.3809386587359838	1.43746181	1.982537542	bible
bds_latn																	bds	latn	1.0433252662381656	4.292008149619368	1.428852267	1.488873397	1.0434329276630658	4.296637283293467	1.411185797	1.470692161	alphabet			Afro-Asiatic				4.292008149619368	1.0433252662381656	1.428852267	1.488873397	bible
bdv_orya																	bdv	orya	2.6642245248855008	4.543398415641327	1.203248832	3.201673105	2.666704686504076	4.553749356249488	1.198380664	3.191852108	abugida							4.543398415641327	2.6642245248855008	1.203248832	3.201673105	bible
bef_latn																	bef	latn	1.076489983917967	4.120235902589792	1.528356337	1.643180727	1.072812532206534	4.106588124693417	1.560319043	1.67189997	alphabet			Trans-New Guinea				4.120235902589792	1.076489983917967	1.528356337	1.643180727	bible
bel_cyrl	2.007901402911329	1.1738367047662068	1.6176513201189808	5.224948411	4.903401413588122	4.894054174894978	4.830950851059263	1.122395122987141	2.052327247440924	1.830524886628348	1.122395122987141	2.052327247440924	1.830524886628348	1.122395122987141	2.052327247440924	1.830524886628348	bel	cyrl	1.7738800557880057	4.8334679570214645	0.820446863	1.453534776	1.7781092110376993	4.837103052911724	0.827517448	1.469632116	alphabet			Indo-European				5.224948411	1.6176513201189808	1.1738367047662068	2.007901402911329	nllb
bem_latn	1.1552374922271618	1.152371931110126	1.002059939742257	4.568318320890285	4.419962952214422	4.403692164547968	4.340410347885665	1.2192861762932834	1.2212733130735216	1.0024401403080676	1.2192861762932834	1.2212733130735216	1.0024401403080676	1.2192861762932834	1.2212733130735216	1.0024401403080676	bem	latn									alphabet	1.0	2.940210677646608	Niger-Congo	25.0	0.957844779	0.957844779	4.568318320890285	1.002059939742257	1.152371931110126	1.1552374922271618	nllb
ben_beng	2.430759774076161	0.9488659234175664	2.6080077104522617	5.138937332799603	4.957115604050427	4.988363180540702	4.963372354	0.9762285662538548	2.606820543181703	2.6722214039180403	0.9762285662538548	2.606820543181703	2.6722214039180403	0.9762285662538548	2.606820543181703	2.6722214039180403	ben	beng	2.604019192982537	4.816439300397671	0.993500505	2.58382437	2.6041547933439824	4.816507551800718	1.001664362	2.605325924	abugida			Indo-European	52.6			5.138937332799603	2.6080077104522617	0.9488659234175664	2.430759774076161	nllb
beo_latn																	beo	latn	1.012870782203575	4.124907094396407	1.225111395	1.239311101	1.012870837672568	4.123369458689801	1.204419001	1.218441573	alphabet							4.124907094396407	1.012870782203575	1.225111395	1.239311101	bible
bex_latn																	bex	latn	1.1905756744628595	4.479841029179711	1.229084326	1.461468309	1.1920926385442514	4.482348977105635	1.215104686	1.446760839	alphabet			Central Sudanic	49.0			4.479841029179711	1.1905756744628595	1.229084326	1.461468309	bible
bfd_latn																	bfd	latn	1.310030307256394	4.511779248218422	1.345619821	1.760574615	1.313818146	4.51691782	1.315263886	1.725922119	alphabet			Niger-Congo	49.0			4.511779248218422	1.310030307256394	1.345619821	1.760574615	bible
bfz_deva																	bfz	deva	2.5322896841864257	4.787163402803315	0.959586412	2.426879386	2.5321442472035605	4.794218957172418	0.950262117	2.403282928	abugida							4.787163402803315	2.5322896841864257	0.959586412	2.426879386	bible
bgc_deva																	bgc	deva	2.536904219006951	4.892051771328828	0.993640106	2.517583598	2.538624909125069	4.903157283442583	0.984313189	2.495771865	abugida							4.892051771328828	2.536904219006951	0.993640106	2.517583598	bible
bgg_latn																	bgg	latn	1.030421648220184	4.286117691981324	1.216659763	1.252087952	1.030807448425479	4.298790561658703	1.200808864	1.236301727	alphabet							4.286117691981324	1.030421648220184	1.216659763	1.252087952	bible
bgs_latn																	bgs	latn	1.087390891539219	4.305930658385646	1.296782063	1.408326667	1.0875211199613806	4.297595130639231	1.33245425	1.447314954	alphabet							4.305930658385646	1.087390891539219	1.296782063	1.408326667	bible
bgt_latn																	bgt	latn	1.0116945076541166	4.079016149532874	1.416047803	1.43079701	1.0114649259418802	4.079008829522276	1.455906474	1.470812621	alphabet							4.079016149532874	1.0116945076541166	1.416047803	1.43079701	bible
bhd_deva																	bhd	deva	2.581244332132162	4.933066265824043	1.052343823	2.712923133	2.577815479461875	4.921302820695511	1.009447464	2.599013837	abugida							4.933066265824043	2.581244332132162	1.052343823	2.712923133	bible
bhg_latn																	bhg	latn	1.0172234687941497	4.173626339303923	1.321832583	1.342899591	1.0164079688959884	4.159309342073197	1.333861319	1.354103258	alphabet			Trans-New Guinea	35.0			4.173626339303923	1.0172234687941497	1.321832583	1.342899591	bible
bhl_latn																	bhl	latn	1.014014572696908	4.180395949840452	1.861599654	1.885303193	1.0131114955338578	4.179901930483139	1.933522015	1.956497996	alphabet							4.180395949840452	1.014014572696908	1.861599654	1.885303193	bible
bho_deva	2.515275311	1.0340802195738965	2.525467787579692	5.021037041599745	4.917529134778753	4.913971967721676	4.900627341	0.9643420115286244	2.458898319931251	2.552557336918354	0.9643420115286244	2.458898319931251	2.552557336918354	0.9643420115286244	2.458898319931251	2.552557336918354	bho	deva									abugida			Indo-European	51.0			5.021037041599745	2.525467787579692	1.0340802195738965	2.515275311	nllb
bht_deva																	bht	deva	2.5352671911242592	4.815859676145591	1.078405884	2.730591301	2.5356445090644737	4.8163213637259705	1.061766314	2.688997213	abugida							4.815859676145591	2.5352671911242592	1.078405884	2.730591301	bible
bib_latn																	bib	latn	1.1912924615009473	4.417293768178872	0.976077738	1.161324313	1.1941595406891288	4.423269647248503	0.990102274	1.180906339	alphabet			Mande	32.5			4.417293768178872	1.1912924615009473	0.976077738	1.161324313	bible
big_latn																	big	latn	1.0005009823765796	4.107194537127085	1.927752616	1.926280542	1.0005774461683408	4.098092117747393	2.11645708	2.115111265	alphabet							4.107194537127085	1.0005009823765796	1.927752616	1.926280542	bible
bim_latn																	bim	latn	1.0503957110033189	4.143929435576856	1.030890911	1.081474709	1.049608194936437	4.136896715686135	1.048644389	1.099331047	alphabet			Niger-Congo	44.0			4.143929435576856	1.0503957110033189	1.030890911	1.081474709	bible
biv_latn																	biv	latn	1.2092999184572002	4.492357829129774	0.906521694	1.094870974	1.2113913264992402	4.490534676295213	0.915326601	1.107474121	alphabet				52.0			4.492357829129774	1.2092999184572002	0.906521694	1.094870974	bible
bjk_latn																	bjk	latn	1.0536871928385976	4.196316527553112	1.275459599	1.342236749	1.0545785888289003	4.201180975471238	1.297132795	1.366269685	alphabet							4.196316527553112	1.0536871928385976	1.275459599	1.342236749	bible
bjn_arab					4.226355544675437	4.212323321831791	4.267291484847274	0.9206205307181418	1.6802824097564824	1.827739086050308	0.9206205307181418	1.6802824097564824	1.827739086050308	0.9206205307181418	1.6802824097564824	1.827739086050308	bjn	arab									abjad			Austronesian				4.267291484847274	1.827739086050308	0.9206205307181418	1.6802824097564824	flores
bjn_latn	1.1663940329004197	1.1673345913655313	1.001324145498497	4.414746556589096	4.359829941437405	4.2983832303939415	4.190945675306406	1.0470780527232124	1.0476749400764604	1.0014720478192505	1.0470780527232124	1.0476749400764604	1.0014720478192505	1.0470780527232124	1.0476749400764604	1.0014720478192505	bjn	latn									alphabet			Austronesian				4.414746556589096	1.001324145498497	1.1673345913655313	1.1663940329004197	nllb
bjp_latn																	bjp	latn	1.0145916819718008	4.093980431754898	1.130186723	1.14522868	1.0145489411372353	4.094802092724996	1.157237964	1.172650836	alphabet							4.093980431754898	1.0145916819718008	1.130186723	1.14522868	bible
bjr_latn																	bjr	latn	1.0035215499627412	3.738331789107828	1.71371096	1.71757217	1.0035795082773455	3.744879918009684	1.88009359	1.884535387	alphabet			Trans-New Guinea	16.0			3.738331789107828	1.0035215499627412	1.71371096	1.71757217	bible
bjv_latn																	bjv	latn	1.1958719265746045	4.414665139433784	1.087155029	1.298454892	1.1966427214438375	4.416373753570463	1.0834593	1.294941497	alphabet							4.414665139433784	1.1958719265746045	1.087155029	1.298454892	bible
bjz_latn																	bjz	latn	1.0332680077026362	4.325897244729875	1.476058285	1.52323604	1.0311670366018193	4.321537331642915	1.477953237	1.522168595	alphabet				24.0			4.325897244729875	1.0332680077026362	1.476058285	1.52323604	bible
bkd_latn																	bkd	latn	1.029557043944734	4.148530407989448	1.174046874	1.207220406	1.0294248713759064	4.145127281174084	1.190830734	1.22438425	alphabet			Austronesian				4.148530407989448	1.029557043944734	1.174046874	1.207220406	bible
bki_latn																	bki	latn	1.0165673561107218	4.035029038052689	1.923825457	1.953226212	1.016648589313017	4.0386726440266605	1.845825427	1.874280253	alphabet							4.035029038052689	1.0165673561107218	1.923825457	1.953226212	bible
bkl_latn																	bkl	latn									alphabet	1.0	2.824693352046642	Tor-Orya		1.18323097	1.18323097					
bkq_latn																	bkq	latn	1.087144956409286	4.598905651201287	1.505990292	1.635160339	1.086099389694542	4.590099139319643	1.57960795	1.713530834	alphabet			Cariban	43.5			4.598905651201287	1.087144956409286	1.505990292	1.635160339	bible
blg_cyrl																	blg	cyrl									alphabet	1.8031687995124923	3.070385110055091			1.068955891	1.92750791					
blr_latn																	blr	latn	1.111062337675911	4.2454199539392015	1.313820353	1.457891248	1.110460315668791	4.231350428476623	1.353528125	1.501216643	alphabet				40.0			4.2454199539392015	1.111062337675911	1.313820353	1.457891248	bible
blt_latn																	blt	latn	1.3862666014889466	4.648145470471476	1.54963303	2.145489246	1.3855532342225048	4.6395829032470495	1.593300743	2.204925998	alphabet							4.648145470471476	1.3862666014889466	1.54963303	2.145489246	bible
blu_latn																	blu	latn									alphabet	1.0	2.9907796079971005			1.284012656	1.284012656					
blw_latn																	blw	latn	1.035771341885136	4.228159299866261	1.505578352	1.557463829	1.03507137	4.225132432955796	1.578900396	1.632292829	alphabet			Austronesian				4.228159299866261	1.035771341885136	1.505578352	1.557463829	bible
blx_latn																	blx	latn	1.0335097518041911	4.113180289822084	1.172696627	1.210461475	1.0332873275633483	4.111085946772781	1.18260541	1.220489388	alphabet							4.113180289822084	1.0335097518041911	1.172696627	1.210461475	bible
blz_latn																	blz	latn	1.0119925483194907	4.214687628	1.297271814	1.31117003	1.0115996281223256	4.2053917595875605	1.305912906	1.319459056	alphabet			Austronesian				4.214687628	1.0119925483194907	1.297271814	1.31117003	bible
bmh_latn																	bmh	latn	1.013649720370312	4.158200900009371	1.303748424	1.319873831	1.0134263615707697	4.144836360902055	1.401312192	1.418404632	alphabet							4.158200900009371	1.013649720370312	1.303748424	1.319873831	bible
